credit_history_id,customer_id,record_date,credit_score,total_outstanding_debt,credit_utilization,number_of_open_accounts,number_of_closed_accounts,previous_defaults,previous_late_payments
CRHIST0001789,CUST0000585,2023-06-30,736.0,0.0,0.0,3,3,0,0
CRHIST0001790,CUST0000585,2023-12-06,739.0,1588.03,0.0751,3,3,0,0
CRHIST0001791,CUST0000585,2024-06-09,757.0,14192.25,0.4865,7,3,0,0
CRHIST0001792,CUST0000586,2020-06-17,607.0,6798.27,0.4179,7,2,0,0
CRHIST0001793,CUST0000586,2020-11-10,580.0,4130.31,0.3352,3,3,0,0
CRHIST0001794,CUST0000586,2021-11-04,591.0,1733.44,0.1098,3,2,0,1
CRHIST0001795,CUST0000586,2022-07-14,589.0,9149.28,0.5913,5,2,0,1
CRHIST0001796,CUST0000587,2024-04-09,687.0,2474.85,0.2555,5,1,0,0
CRHIST0001797,CUST0000587,2024-04-10,682.0,1656.36,0.2904,3,5,0,0
CRHIST0001798,CUST0000588,2024-03-26,692.0,11435.7,0.4407,0,0,0,0
CRHIST0001799,CUST0000588,2024-10-07,699.0,5668.45,0.2251,1,2,0,0
CRHIST0001800,CUST0000588,2025-01-29,687.0,3605.26,0.1942,3,0,0,0
CRHIST0001801,CUST0000589,2026-02-22,714.0,1769.0,0.097,2,1,0,0
CRHIST0001802,CUST0000589,2026-02-28,739.0,8080.96,0.2748,1,3,0,0
CRHIST0001803,CUST0000590,2025-10-23,720.0,29174.26,0.5966,2,1,0,0
CRHIST0001804,CUST0000591,2021-10-06,776.0,14953.8,0.3712,1,3,0,0
CRHIST0001805,CUST0000591,2021-10-16,791.0,22553.85,0.3734,3,3,0,0
CRHIST0001806,CUST0000591,2022-09-22,789.0,11961.62,0.2912,3,1,0,0
CRHIST0001807,CUST0000591,2023-05-28,787.0,8403.11,0.1751,4,5,0,0
CRHIST0001808,CUST0000592,2020-12-22,698.0,3708.58,0.2715,2,4,0,2
CRHIST0001809,CUST0000592,2021-08-14,730.0,1485.19,0.191,2,1,0,3
CRHIST0001810,CUST0000593,2026-08-18,645.0,12162.49,0.7304,8,2,0,0
CRHIST0001811,CUST0000593,2026-08-19,644.0,6152.26,0.3471,4,1,0,0
CRHIST0001812,CUST0000593,2026-08-19,632.0,3118.03,0.2063,1,1,0,0
CRHIST0001813,CUST0000594,2021-07-18,632.0,1327.39,0.5686,3,1,0,0
CRHIST0001814,CUST0000594,2021-12-24,657.0,484.78,0.1009,4,1,0,0
CRHIST0001815,CUST0000595,2023-01-31,606.0,575.28,0.1909,2,4,0,0
CRHIST0001816,CUST0000595,2023-09-01,615.0,2080.68,0.8389,8,1,0,0
CRHIST0001817,CUST0000595,2024-04-25,595.0,1459.7,0.5539,6,1,0,0
CRHIST0001818,CUST0000596,2021-09-29,680.0,1336.46,0.1212,4,2,0,0
CRHIST0001819,CUST0000597,2023-04-03,762.0,12502.95,0.4908,5,2,0,0
CRHIST0001820,CUST0000597,2023-05-30,741.0,15377.82,0.4984,2,3,0,0
CRHIST0001821,CUST0000597,2023-09-08,734.0,32131.14,0.5585,3,2,0,0
CRHIST0001822,CUST0000597,2023-12-30,749.0,15379.04,0.5088,2,2,0,0
CRHIST0001823,CUST0000598,2023-05-30,648.0,22753.58,0.6035,2,2,0,0
CRHIST0001824,CUST0000598,2024-04-07,646.0,5982.61,0.3557,5,1,0,0
CRHIST0001825,CUST0000599,2021-10-17,721.0,2137.28,0.1376,3,4,0,0
CRHIST0001826,CUST0000599,2022-05-18,729.0,7262.47,0.4077,7,1,0,0
CRHIST0001827,CUST0000600,2022-03-10,720.0,8987.65,0.5145,3,1,0,0
CRHIST0001828,CUST0000600,2022-08-25,717.0,6187.26,0.4603,2,2,0,0
CRHIST0001829,CUST0000600,2022-10-26,713.0,2121.13,0.3107,2,1,0,0
CRHIST0001830,CUST0000601,2021-09-27,669.0,8373.45,0.7336,7,2,0,0
CRHIST0001831,CUST0000601,2021-12-11,671.0,15201.78,0.518,3,4,0,1
CRHIST0001832,CUST0000601,2022-03-11,671.0,1920.95,0.1558,3,5,0,3
CRHIST0001833,CUST0000601,2025-01-27,663.0,1545.93,0.1225,4,5,0,5
CRHIST0001834,CUST0000602,2020-06-08,729.0,2897.94,0.0791,3,2,0,0
CRHIST0001835,CUST0000602,2020-06-22,752.0,11799.67,0.2484,3,1,0,0
CRHIST0001836,CUST0000602,2021-03-04,761.0,12679.58,0.3539,4,3,0,0
CRHIST0001837,CUST0000602,2022-05-17,745.0,21264.67,0.491,1,2,0,0
CRHIST0001838,CUST0000603,2025-01-06,743.0,,0.31,3,2,0,0
CRHIST0001839,CUST0000604,2025-12-30,795.0,23901.52,0.485,1,1,0,0
CRHIST0001840,CUST0000604,2026-01-24,818.0,11152.2,0.2095,2,3,0,0
CRHIST0001841,CUST0000605,2023-01-28,705.0,2038.15,0.3103,2,1,0,0
CRHIST0001842,CUST0000605,2023-04-01,715.0,83.74,0.0205,3,2,0,0
CRHIST0001843,CUST0000606,2021-01-26,690.0,9623.12,0.3951,1,2,0,0
CRHIST0001844,CUST0000607,2023-12-13,702.0,8866.19,0.4386,3,2,0,0
CRHIST0001845,CUST0000607,2024-03-23,700.0,25367.49,0.8487,4,1,0,0
CRHIST0001846,CUST0000607,2024-05-28,724.0,1576.46,0.0578,5,2,0,0
CRHIST0001847,CUST0000607,2024-06-24,732.0,1918.88,0.0831,6,0,0,0
CRHIST0001848,CUST0000607,2024-11-05,733.0,5748.37,0.3876,2,0,0,0
CRHIST0001849,CUST0000608,2023-10-12,722.0,2259.57,0.1093,4,2,0,0
CRHIST0001850,CUST0000608,2023-12-15,721.0,2403.59,0.2396,1,2,0,0
CRHIST0001851,CUST0000608,2024-04-03,725.0,4698.62,0.2171,3,0,0,1
CRHIST0001852,CUST0000608,2025-01-25,716.0,1993.06,0.1533,1,2,0,1
CRHIST0001853,CUST0000609,2023-05-22,568.0,3329.49,0.3878,4,5,0,0
CRHIST0001854,CUST0000609,2023-08-20,568.0,1526.05,0.2586,6,2,0,0
CRHIST0001855,CUST0000609,2024-01-27,566.0,3475.46,0.6673,7,3,0,0
CRHIST0001856,CUST0000610,2023-11-12,709.0,20998.86,0.805,4,2,0,0
CRHIST0001857,CUST0000610,2024-02-29,708.0,8360.84,0.2281,0,3,0,0
CRHIST0001858,CUST0000610,2024-10-03,714.0,23294.41,0.5854,6,0,0,0
CRHIST0001859,CUST0000610,2025-02-28,713.0,,0.5471,1,0,0,0
CRHIST0001860,CUST0000610,2025-04-29,720.0,3359.72,0.1243,1,3,0,0
CRHIST0001861,CUST0000610,2025-05-23,704.0,12182.22,0.7623,4,2,0,0
CRHIST0001862,CUST0000611,2025-03-08,517.0,429.91,0.2049,6,2,0,0
CRHIST0001863,CUST0000611,2025-04-01,525.0,590.53,0.3877,1,0,0,0
CRHIST0001864,CUST0000611,2025-05-08,532.0,239.57,0.181,5,2,0,0
CRHIST0001865,CUST0000611,2025-06-01,540.0,1261.14,1.0,2,5,0,0
CRHIST0001866,CUST0000612,2020-04-14,669.0,4792.0,0.4582,3,1,0,0
CRHIST0001867,CUST0000612,2021-02-10,684.0,4078.76,0.5188,3,3,0,0
CRHIST0001868,CUST0000613,2021-02-17,690.0,13360.26,0.3937,5,2,0,0
CRHIST0001869,CUST0000614,2020-01-01,760.0,4322.83,0.2562,7,3,0,0
CRHIST0001870,CUST0000614,2021-03-13,752.0,6752.66,0.4864,5,1,0,0
CRHIST0001871,CUST0000615,2020-12-16,695.0,2357.53,0.2285,4,0,0,0
CRHIST0001872,CUST0000615,2021-01-15,695.0,5526.72,0.4941,2,1,0,0
CRHIST0001873,CUST0000616,2026-06-13,710.0,1357.07,0.1451,4,3,0,0
CRHIST0001874,CUST0000616,2026-06-13,722.0,1199.16,0.2434,2,1,0,0
CRHIST0001875,CUST0000617,2024-09-20,719.0,10754.3,0.5629,3,2,0,0
CRHIST0001876,CUST0000617,2025-01-16,720.0,4915.81,0.3125,4,0,0,0
CRHIST0001877,CUST0000617,2025-02-20,705.0,1756.26,0.099,8,1,0,0
CRHIST0001878,CUST0000617,2025-04-27,700.0,8087.08,0.6371,2,3,0,0
CRHIST0001879,CUST0000617,2025-06-12,703.0,0.0,0.0,7,2,0,0
CRHIST0001880,CUST0000617,2025-07-29,725.0,2095.11,0.1494,6,2,0,0
CRHIST0001881,CUST0000618,2024-03-23,725.0,6956.3,0.2227,5,1,0,0
CRHIST0001882,CUST0000618,2024-09-09,709.0,,0.6929,3,1,0,0
CRHIST0001883,CUST0000618,2024-11-03,694.0,977.99,0.0379,3,3,0,0
CRHIST0001884,CUST0000618,2024-11-14,688.0,7219.73,0.3155,4,3,0,0
CRHIST0001885,CUST0000619,2024-06-11,685.0,755.25,0.0215,1,1,0,0
CRHIST0001886,CUST0000620,2020-05-16,656.0,4319.03,0.3493,6,2,0,0
CRHIST0001887,CUST0000620,2020-07-20,646.0,6414.93,0.29,3,2,0,0
CRHIST0001888,CUST0000621,2022-09-10,759.0,15426.11,0.6397,3,5,0,0
CRHIST0001889,CUST0000621,2022-10-20,761.0,6983.84,0.4471,4,3,0,0
CRHIST0001890,CUST0000621,2023-02-05,745.0,3480.26,0.2407,0,1,0,0
CRHIST0001891,CUST0000621,2023-09-30,754.0,5599.71,0.3238,2,2,0,0
CRHIST0001892,CUST0000622,2025-09-30,750.0,6984.87,0.4296,3,2,0,0
CRHIST0001893,CUST0000622,2025-10-18,770.0,17509.91,0.4909,1,1,0,0
CRHIST0001894,CUST0000623,2022-10-11,678.0,2768.79,0.222,2,2,0,0
CRHIST0001895,CUST0000623,2023-06-03,687.0,10648.13,0.6554,3,1,0,0
CRHIST0001896,CUST0000623,2024-01-30,681.0,7493.68,0.4991,3,2,0,0
CRHIST0001897,CUST0000623,2024-11-01,673.0,9373.16,0.3432,3,0,0,0
CRHIST0001898,CUST0000624,2023-03-10,716.0,2069.28,0.1938,3,2,0,0
CRHIST0001899,CUST0000624,2023-05-31,723.0,4710.21,0.3638,5,2,0,0
CRHIST0001900,CUST0000624,2024-06-28,721.0,9624.28,0.3952,1,1,0,0
CRHIST0001901,CUST0000624,2024-07-23,715.0,9542.05,0.4669,2,4,0,0
CRHIST0001902,CUST0000624,2024-07-23,709.0,1653.21,0.0792,5,1,0,1
CRHIST0001903,CUST0000625,2025-03-28,749.0,12175.93,0.2541,2,1,0,0
CRHIST0001904,CUST0000625,2025-07-24,767.0,18795.64,0.3629,5,5,0,0
CRHIST0001905,CUST0000625,2025-08-08,786.0,23434.04,0.5467,1,0,0,0
CRHIST0001906,CUST0000625,2025-09-01,789.0,8959.81,0.332,2,1,0,0
CRHIST0001907,CUST0000625,2026-01-12,777.0,40973.75,0.5833,2,1,0,0
CRHIST0001908,CUST0000625,2026-02-12,790.0,6998.76,0.1733,1,6,0,0
CRHIST0001909,CUST0000625,2026-02-20,801.0,20971.1,0.5231,2,2,0,0
CRHIST0001910,CUST0000625,2026-03-05,802.0,9150.18,0.1581,4,3,0,0
CRHIST0001911,CUST0000626,2019-10-18,553.0,1754.03,0.3779,1,1,0,0
CRHIST0001912,CUST9718729,2021-08-15,552.0,3105.32,0.8123,1,0,0,0
CRHIST0001913,CUST0000626,2021-12-03,564.0,1972.71,0.5015,2,1,0,0
CRHIST0001914,CUST0000627,2025-03-04,697.0,5162.05,0.241,4,0,0,0
CRHIST0001915,CUST0000627,2025-03-17,702.0,6653.94,0.361,0,2,0,0
CRHIST0001916,CUST0000627,2025-03-31,704.0,3609.42,0.1505,2,4,0,0
CRHIST0001917,CUST0000628,2024-08-07,729.0,7658.63,0.3008,3,0,0,0
CRHIST0001918,CUST0000629,2022-06-09,724.0,10997.13,0.3806,3,1,0,0
CRHIST0001919,CUST0000629,2022-12-06,733.0,3507.0,0.1172,3,2,0,0
CRHIST0001920,CUST0000629,2023-01-20,731.0,0.0,0.0,4,1,0,0
CRHIST0001921,CUST0000630,2022-10-31,648.0,5659.62,0.5723,2,1,0,0
CRHIST0001922,CUST0000631,2019-08-21,719.0,2310.1,0.1718,2,1,0,0
CRHIST0001923,CUST0000631,2021-12-06,708.0,2916.49,0.2522,2,2,0,0
CRHIST0001924,CUST0000631,2022-11-09,705.0,5691.54,0.6947,4,0,0,0
CRHIST0001925,CUST0000631,2024-01-18,707.0,1194.44,0.1429,1,4,0,0
CRHIST0001926,CUST0000632,2022-07-08,790.0,22998.87,0.3942,4,2,0,0
CRHIST0001927,CUST0000632,2022-07-11,790.0,33969.61,0.4988,2,4,0,0
CRHIST0001928,CUST0000632,2022-10-06,779.0,4212.7,0.0681,2,3,0,0
CRHIST0001929,CUST0000633,2021-10-30,640.0,2541.89,0.1729,4,0,0,0
CRHIST0001930,CUST0000633,2022-08-18,647.0,17313.96,0.6999,5,1,0,0
CRHIST0001931,CUST0000634,2025-11-21,616.0,5520.98,0.4585,4,2,0,0
CRHIST0001932,CUST0000634,2025-11-21,639.0,5920.31,0.4108,2,4,0,0
CRHIST0001933,CUST0000634,2025-12-05,635.0,1040.34,0.1011,5,3,0,2
CRHIST0001934,CUST0000634,2025-12-30,639.0,2047.95,0.1513,3,2,0,2
CRHIST0001935,CUST0000635,2020-06-24,713.0,4202.42,0.2659,4,0,0,0
CRHIST0001936,CUST0000636,2021-07-14,614.0,2078.78,0.2487,6,3,0,0
CRHIST0001937,CUST0000636,2021-07-18,613.0,5268.45,0.4295,4,2,0,0
CRHIST0001938,CUST0000636,2024-05-08,598.0,4596.47,0.3758,5,2,0,0
CRHIST0001939,CUST0000636,2024-06-03,588.0,6548.15,0.5109,2,5,0,0
CRHIST0001940,CUST0000637,2020-03-04,619.0,231.3,0.0807,6,1,0,2
CRHIST0001941,CUST0000638,2021-03-30,516.0,640.07,0.3651,3,1,0,1
CRHIST0001942,CUST0000638,2022-12-22,502.0,422.0,0.5297,11,2,0,2
CRHIST0001943,CUST0000639,2020-04-16,726.0,1462.22,0.1552,4,2,0,0
CRHIST0001944,CUST0000639,2021-09-05,717.0,4120.28,0.3431,3,3,0,0
CRHIST0001945,CUST0000640,2021-08-19,739.0,13812.84,0.5404,2,1,0,0
CRHIST0001946,CUST0000640,2023-05-23,717.0,10897.18,0.5794,4,3,0,0
CRHIST0001947,CUST0000640,2023-05-27,,11293.04,0.4641,2,2,0,0
CRHIST0001948,CUST0000640,2023-08-08,710.0,5667.94,0.4067,2,3,0,0
CRHIST0001949,CUST0000641,2025-01-15,674.0,1262.41,0.2164,4,2,0,1
CRHIST0001950,CUST0000641,2025-04-28,680.0,511.78,0.0502,2,1,0,1
CRHIST0001951,CUST0000641,2025-06-12,681.0,2117.44,0.3665,2,1,0,1
CRHIST0001952,CUST0000641,2025-09-06,689.0,3958.52,0.4095,5,1,0,1
CRHIST0001953,CUST0000642,2024-12-15,644.0,14858.03,0.6949,9,2,0,1
CRHIST0001954,CUST0000642,2024-12-18,634.0,3825.39,0.2313,1,3,0,1
CRHIST0001955,CUST0000642,2025-06-28,635.0,3563.48,0.1202,2,1,0,1
CRHIST0001956,CUST0000643,2021-12-31,730.0,11331.64,0.4503,2,4,0,0
CRHIST0001957,CUST0000643,2022-09-22,745.0,9688.24,0.3553,4,2,0,0
CRHIST0001958,CUST0000644,2024-06-30,671.0,4922.11,0.4252,6,3,0,0
CRHIST0001959,CUST0000644,2024-09-30,676.0,6926.3,0.3393,8,2,0,0
CRHIST0001960,CUST0000644,2024-11-26,675.0,4110.73,0.3398,4,3,0,0
CRHIST0001961,CUST0000644,2025-01-01,681.0,533.35,0.0477,1,4,0,0
CRHIST0001962,CUST0000645,2023-10-05,715.0,7021.29,0.248,2,2,0,0
CRHIST0001963,CUST0000646,2026-03-04,686.0,8761.14,0.3208,4,1,0,0
CRHIST0001964,CUST0000646,2026-03-08,677.0,4093.41,0.144,4,5,0,0
CRHIST0001965,CUST0000647,2025-03-25,792.0,4866.64,0.1371,5,3,0,0
CRHIST0001966,CUST0000647,2025-04-14,797.0,3626.25,0.2454,1,2,0,0
CRHIST0001967,CUST0000647,2025-06-14,794.0,21513.14,0.6103,0,2,0,0
CRHIST0001968,CUST0000647,2025-07-28,785.0,18567.86,0.483,3,3,0,0
CRHIST0001969,CUST0000648,2020-11-05,722.0,4499.47,0.4855,3,4,0,0
CRHIST0001970,CUST0000649,2023-07-03,706.0,8930.51,0.3439,5,2,0,0
CRHIST0001971,CUST0000649,2023-09-27,713.0,1723.29,0.0442,4,3,0,1
CRHIST0001972,CUST0000649,2023-10-08,720.0,16159.25,0.34,1,3,0,1
CRHIST0001973,CUST0000650,2025-01-31,681.0,4500.55,0.139,5,1,0,0
CRHIST0001974,CUST0000650,2025-03-17,695.0,6725.89,0.3057,1,4,0,0
CRHIST0001975,CUST0000651,2021-07-10,633.0,3698.22,0.3875,2,1,0,0
CRHIST0001976,CUST0000651,2021-10-11,624.0,2314.03,0.1573,4,1,0,0
CRHIST0001977,CUST0000651,2021-11-20,621.0,1702.44,0.2033,6,3,0,0
CRHIST0001978,CUST0000651,2021-12-25,,4941.34,0.263,5,1,0,1
CRHIST0001979,CUST0000652,2023-08-15,704.0,2969.12,0.1271,2,4,0,0
CRHIST0001980,CUST0000652,2023-08-24,699.0,2533.35,0.1676,3,0,0,0
CRHIST0001981,CUST0000652,2023-09-04,708.0,11338.5,0.5041,0,2,0,0
CRHIST0001982,CUST0000653,2022-04-25,652.0,8543.56,0.7242,4,1,0,0
CRHIST0001983,CUST0000653,2022-08-16,667.0,3025.64,0.3939,3,0,0,1
CRHIST0001984,CUST0000653,2023-05-25,647.0,5329.45,0.8404,5,1,0,1
CRHIST0001985,CUST0000654,2022-06-11,607.0,4420.86,0.5492,5,4,0,0
CRHIST0001986,CUST0000654,2022-07-06,624.0,5312.92,0.6751,8,2,0,0
CRHIST0001987,CUST0000655,2020-09-30,708.0,4792.94,0.1374,4,2,0,0
CRHIST0001988,CUST0000656,2020-01-22,693.0,2104.77,0.1461,4,3,0,0
CRHIST0001989,CUST0000656,2020-12-19,683.0,4379.77,0.7102,2,2,0,0
CRHIST0001990,CUST0000656,2021-12-24,695.0,498.45,0.0391,5,1,0,0
CRHIST0001991,CUST0000656,2022-08-09,715.0,3581.45,0.5155,2,0,0,0
CRHIST0001992,CUST0000656,2022-12-29,702.0,3723.52,0.4089,2,2,0,0
CRHIST0001993,CUST0000657,2025-03-24,647.0,1831.7,0.2875,5,2,0,0
CRHIST0001994,CUST0000657,2025-03-29,636.0,1372.52,0.2664,5,3,0,0
CRHIST0001995,CUST0000658,2025-05-26,704.0,3150.18,0.196,7,1,0,0
CRHIST0001996,CUST0000658,2025-05-29,707.0,12966.52,0.4604,6,2,0,0
CRHIST0001997,CUST0000658,2025-07-11,703.0,6493.92,0.3568,4,2,0,0
CRHIST0001998,CUST0000659,2024-02-16,690.0,24402.05,0.6172,5,1,0,0
CRHIST0001999,CUST0000659,2024-03-19,673.0,10847.59,0.3274,6,2,0,0
CRHIST0002000,CUST0000660,2021-09-17,636.0,893.92,0.112,7,5,0,0
CRHIST0002001,CUST0000660,2022-07-26,636.0,619.99,0.1165,5,1,0,0
CRHIST0002002,CUST0000660,2023-06-18,631.0,1566.5,0.2357,5,2,0,0
CRHIST0002003,CUST0000661,2020-06-01,592.0,,0.3065,3,2,0,0
CRHIST0002004,CUST0000662,2024-06-19,714.0,2576.59,0.1587,2,4,0,0
CRHIST0002005,CUST0000663,2022-03-04,679.0,28919.55,0.5942,7,4,0,0
CRHIST0002006,CUST0000664,2023-11-20,704.0,19654.81,0.5494,6,3,0,0
CRHIST0002007,CUST0000664,2024-05-10,705.0,12904.12,0.4173,3,2,0,0
CRHIST0002008,CUST0000664,2024-08-26,693.0,38674.26,0.738,2,5,0,1
CRHIST0002009,CUST0000665,2026-06-02,658.0,6230.99,0.6773,2,2,0,0
CRHIST0002010,CUST0000666,2019-05-09,629.0,3031.91,0.5573,2,2,0,1
CRHIST0002011,CUST0000666,2020-04-02,649.0,4668.2,0.593,3,4,0,1
CRHIST0002012,CUST0000667,2023-12-24,663.0,2070.66,0.1844,1,1,0,0
CRHIST0002013,CUST0000667,2024-02-03,658.0,6281.67,0.4379,4,5,0,0
CRHIST0002014,CUST0000668,2026-08-11,724.0,681.09,0.0725,6,5,0,0
CRHIST0002015,CUST0000669,2022-04-13,710.0,4968.18,0.6179,2,1,0,0
CRHIST0002016,CUST0000669,2022-10-20,703.0,304.93,0.0502,2,2,0,0
CRHIST0002017,CUST0000669,2022-12-01,718.0,7077.64,0.5568,2,1,0,0
CRHIST0002018,CUST0000669,2023-01-07,700.0,1317.76,0.2023,4,2,0,0
CRHIST0002019,CUST0000669,2023-11-18,690.0,4189.78,0.2673,1,3,0,0
CRHIST0002020,CUST0000669,2024-12-04,693.0,2263.75,0.2787,2,1,0,0
CRHIST0002021,CUST0000670,2025-04-20,699.0,4433.6,0.3022,4,3,0,0
CRHIST0002022,CUST0000670,2025-05-03,711.0,10030.59,0.4299,2,3,0,0
CRHIST0002023,CUST0000670,2025-07-13,723.0,16288.2,0.463,4,4,0,0
CRHIST0002024,CUST0000670,2025-07-28,714.0,5328.69,0.2121,5,0,0,0
CRHIST0002025,CUST0000671,2025-05-29,640.0,2504.77,0.5323,8,3,0,0
CRHIST0002026,CUST0000671,2025-07-01,627.0,2579.38,0.2595,5,0,0,0
CRHIST0002027,CUST0000672,2022-12-23,643.0,8858.19,0.6191,5,2,0,0
CRHIST0002028,CUST0000672,2023-08-05,645.0,2901.54,0.3992,3,4,0,0
CRHIST0002029,CUST0000672,2024-03-08,642.0,2584.06,0.1491,3,2,0,0
CRHIST0002030,CUST0000672,2024-07-14,652.0,4746.85,0.3884,1,3,0,0
CRHIST0002031,CUST0000673,2021-08-28,622.0,2768.15,0.3107,5,1,0,0
CRHIST0002032,CUST0000673,2021-09-13,611.0,,0.2567,10,5,0,0
CRHIST0002033,CUST0000673,2022-04-07,603.0,5556.44,0.3654,8,1,0,0
CRHIST0002034,CUST0000674,2024-06-11,649.0,12175.5,0.508,2,2,0,0
CRHIST0002035,CUST0000674,2024-10-14,628.0,4030.38,0.2785,5,0,0,0
CRHIST0002036,CUST0000675,2024-01-28,730.0,7558.25,0.2142,1,3,0,0
CRHIST0002037,CUST0000675,2024-04-04,722.0,6119.96,0.1652,2,0,0,0
CRHIST0002038,CUST0000675,2024-04-17,708.0,20659.88,0.459,3,1,0,0
CRHIST0002039,CUST0000675,2024-10-19,704.0,22386.87,0.6073,3,1,0,0
CRHIST0002040,CUST0000676,2023-08-18,683.0,47082.08,0.9401,7,0,0,0
CRHIST0002041,CUST0000677,2020-10-22,751.0,327.03,0.0181,5,1,0,0
CRHIST0002042,CUST0000677,2021-01-09,758.0,,0.0887,3,1,0,0
CRHIST0002043,CUST0000677,2021-04-07,752.0,5429.88,0.234,3,8,0,0
CRHIST0002044,CUST0000678,2024-11-22,-17.0,1075.57,0.4548,4,1,0,0
CRHIST0002045,CUST0000678,2025-03-18,610.0,797.56,0.3343,5,3,0,2
CRHIST0002046,CUST0000679,2020-08-15,576.0,3562.32,0.2925,4,6,0,0
CRHIST0002047,CUST0000679,2021-08-15,,4981.22,0.4564,4,1,0,0
CRHIST0002048,CUST0000679,2022-08-08,548.0,2300.9,0.2596,6,2,0,0
CRHIST0002049,CUST0000680,2020-04-03,716.0,8199.88,0.3713,4,2,0,0
CRHIST0002050,CUST0000680,2022-12-07,692.0,17199.89,0.5981,5,0,0,0
CRHIST0002051,CUST0000680,2023-02-28,682.0,20846.35,0.8287,2,1,0,0
CRHIST0002052,CUST0000681,2019-07-13,696.0,2241.55,0.3514,3,0,0,1
CRHIST0002053,CUST0000682,2022-09-28,707.0,10716.6,0.3453,1,2,0,0
CRHIST0002054,CUST0000682,2023-03-01,713.0,7510.42,0.2169,2,1,0,0
CRHIST0002055,CUST0000682,2023-04-06,717.0,15860.43,0.4595,3,2,0,0
CRHIST0002056,CUST0000682,2024-08-25,712.0,17518.49,0.655,3,1,0,0
CRHIST0002057,CUST0000683,2020-11-28,741.0,6114.8,0.166,3,4,0,0
CRHIST0002058,CUST0000684,2021-11-21,675.0,35843.44,0.7688,5,2,0,0
CRHIST0002059,CUST0000685,2021-02-06,725.0,7617.39,0.2721,3,2,0,0
CRHIST0002060,CUST0000685,2021-10-22,729.0,18372.03,0.5247,2,0,0,0
CRHIST0002061,CUST0000685,2021-11-26,718.0,3234.63,0.0813,3,2,0,0
CRHIST0002062,CUST0000685,2022-01-13,697.0,19966.73,0.5051,4,1,0,0
CRHIST0002063,CUST0000685,2022-01-23,678.0,744.3,0.0292,5,1,0,1
CRHIST0002064,CUST0000685,2022-10-06,680.0,11608.79,0.4282,6,4,0,1
CRHIST0002065,CUST0000686,2022-12-20,668.0,6253.74,0.4824,3,0,0,0
CRHIST0002066,CUST0000686,2023-01-15,645.0,1888.61,0.2382,4,1,1,0
CRHIST0002067,CUST0000686,2023-03-27,646.0,3789.74,0.6332,5,0,1,0
CRHIST0002068,CUST0000687,2025-02-15,706.0,4934.21,0.3772,4,1,0,0
CRHIST0002069,CUST0000687,2025-07-03,682.0,4367.6,0.2678,3,2,0,0
CRHIST0002070,CUST0000687,2025-07-14,662.0,6623.35,0.6395,4,2,0,0
CRHIST0002071,CUST0000687,2025-08-18,664.0,6535.46,0.3505,4,0,0,0
CRHIST0002072,CUST0000687,2026-01-19,654.0,1069.58,0.0793,6,3,0,0
CRHIST0002073,CUST0000688,2022-07-13,710.0,7813.83,0.3081,4,2,0,0
CRHIST0002074,CUST0000688,2022-10-11,693.0,27310.85,0.5824,0,3,0,0
CRHIST0002075,CUST0000688,2023-03-05,684.0,26707.77,0.6444,4,2,0,1
CRHIST0002076,CUST0000689,2024-04-13,696.0,2265.36,0.4102,3,4,0,0
CRHIST0002077,CUST0000689,2024-10-15,694.0,7457.13,0.6153,3,0,0,0
CRHIST0002078,CUST0000690,2020-09-25,718.0,7048.13,0.6772,3,0,0,0
CRHIST0002079,CUST0000690,2020-11-13,728.0,3311.86,0.4017,1,3,0,0
CRHIST0002080,CUST0000690,2024-03-01,708.0,3240.09,0.2899,2,3,0,0
CRHIST0002081,CUST0000690,2025-02-06,705.0,5468.85,0.4921,6,3,0,0
CRHIST0002082,CUST0000690,2025-02-08,693.0,307.48,0.0222,5,0,0,0
CRHIST0002083,CUST0000691,2020-07-06,683.0,2007.67,0.048,4,3,0,0
CRHIST0002084,CUST0000691,2021-08-26,671.0,25658.14,0.656,1,1,0,0
CRHIST0002085,CUST0000691,2021-10-19,665.0,20520.83,0.7331,3,0,0,1
CRHIST0002086,CUST0000692,2026-06-21,669.0,4490.23,0.3126,6,1,0,0
CRHIST0002087,CUST0000692,2026-06-30,659.0,3991.89,0.4085,3,5,0,0
CRHIST0002088,CUST0000692,2026-06-30,662.0,13384.28,0.5513,5,1,0,0
CRHIST0002089,CUST0000692,2026-07-08,678.0,8326.18,0.4072,3,2,0,0
CRHIST0002090,CUST0000693,2023-11-14,628.0,995.7,0.0608,0,4,0,1
CRHIST0002091,CUST0000693,2024-06-08,635.0,4498.22,0.2514,4,4,0,1
CRHIST0002092,CUST0000693,2024-08-28,636.0,2088.11,0.3301,6,2,0,1
CRHIST0002093,CUST0000693,2025-06-02,615.0,6649.52,0.3745,4,1,0,1
CRHIST0002094,CUST0000693,2025-08-12,631.0,5635.15,0.3532,2,1,0,1
CRHIST0002095,CUST0000694,2020-03-31,706.0,19072.67,0.3507,5,1,1,0
CRHIST0002096,CUST0000694,2020-10-23,701.0,19028.59,0.5134,4,1,1,0
CRHIST0002097,CUST0000694,2022-01-20,701.0,5106.61,0.1892,6,4,1,0
CRHIST0002098,CUST0000694,2022-02-23,718.0,7186.09,0.1951,3,2,1,0
CRHIST0002099,CUST0000694,2022-09-15,709.0,16602.74,0.3688,3,1,1,0
