issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
952,credit_history,CRHIST0000924,out_of_range_credit_score,"credit_score set to -50, outside the valid domain (bound=850)",high,2026-08-24
953,credit_history,CRHIST0000935,out_of_range_credit_score,"credit_score set to -50, outside the valid domain (bound=850)",high,2026-08-24
954,credit_history,CRHIST0000943,out_of_range_credit_score,"credit_score set to -27, outside the valid domain (bound=850)",high,2026-08-24
955,credit_history,CRHIST0000954,out_of_range_credit_score,"credit_score set to -13, outside the valid domain (bound=850)",high,2026-08-24
956,credit_history,CRHIST0000978,out_of_range_credit_score,"credit_score set to 871, outside the valid domain (bound=850)",high,2026-08-24
957,credit_history,CRHIST0001022,out_of_range_credit_score,"credit_score set to 886, outside the valid domain (bound=850)",high,2026-08-24
958,credit_history,CRHIST0001038,out_of_range_credit_score,"credit_score set to -27, outside the valid domain (bound=850)",high,2026-08-24
959,credit_history,CRHIST0001066,out_of_range_credit_score,"credit_score set to -34, outside the valid domain (bound=850)",high,2026-08-24
960,credit_history,CRHIST0001491,out_of_range_credit_score,"credit_score set to 889, outside the valid domain (bound=850)",high,2026-08-24
961,credit_history,CRHIST0001507,out_of_range_credit_score,"credit_score set to -14, outside the valid domain (bound=850)",high,2026-08-24
962,credit_history,CRHIST0002044,out_of_range_credit_score,"credit_score set to -17, outside the valid domain (bound=850)",high,2026-08-24
963,credit_history,CRHIST0002110,out_of_range_credit_score,"credit_score set to -42, outside the valid domain (bound=850)",high,2026-08-24
964,credit_history,CRHIST0002217,out_of_range_credit_score,"credit_score set to 866, outside the valid domain (bound=850)",high,2026-08-24
965,credit_history,CRHIST0002249,out_of_range_credit_score,"credit_score set to -44, outside the valid domain (bound=850)",high,2026-08-24
966,credit_history,CRHIST0002301,out_of_range_credit_score,"credit_score set to -33, outside the valid domain (bound=850)",high,2026-08-24
967,credit_history,CRHIST0002415,out_of_range_credit_score,"credit_score set to 883, outside the valid domain (bound=850)",high,2026-08-24
968,credit_history,CRHIST0002441,out_of_range_credit_score,"credit_score set to 859, outside the valid domain (bound=850)",high,2026-08-24
969,credit_history,CRHIST0002501,out_of_range_credit_score,"credit_score set to 865, outside the valid domain (bound=850)",high,2026-08-24
970,credit_history,CRHIST0002547,out_of_range_credit_score,"credit_score set to 897, outside the valid domain (bound=850)",high,2026-08-24
971,credit_history,CRHIST0002551,out_of_range_credit_score,"credit_score set to -9, outside the valid domain (bound=850)",high,2026-08-24
972,credit_history,CRHIST0002604,out_of_range_credit_score,"credit_score set to 868, outside the valid domain (bound=850)",high,2026-08-24
973,credit_history,CRHIST0002749,out_of_range_credit_score,"credit_score set to 866, outside the valid domain (bound=850)",high,2026-08-24
974,credit_history,CRHIST0002947,out_of_range_credit_score,"credit_score set to 889, outside the valid domain (bound=850)",high,2026-08-24
975,credit_history,CRHIST0002967,out_of_range_credit_score,"credit_score set to -8, outside the valid domain (bound=850)",high,2026-08-24
976,customers,CUST0000057,inconsistent_employment_status,employment_status written as 'employed' instead of canonical 'Employed',low,2026-08-24
977,customers,CUST0000116,inconsistent_employment_status,employment_status written as 'retired' instead of canonical 'Retired',low,2026-08-24
978,customers,CUST0000157,inconsistent_employment_status,employment_status written as 'FT' instead of canonical 'Employed',low,2026-08-24
979,customers,CUST0000158,inconsistent_employment_status,employment_status written as 'Freelance' instead of canonical 'Self-employed',low,2026-08-24
980,customers,CUST0000251,inconsistent_employment_status,employment_status written as 'RETIRED' instead of canonical 'Retired',low,2026-08-24
981,customers,CUST0000342,inconsistent_employment_status,employment_status written as 'Emp.' instead of canonical 'Employed',low,2026-08-24
982,customers,CUST0000387,inconsistent_employment_status,employment_status written as 'EMPLOYED' instead of canonical 'Employed',low,2026-08-24
983,customers,CUST0000526,inconsistent_employment_status,employment_status written as 'Full-time' instead of canonical 'Employed',low,2026-08-24
984,customers,CUST0000528,inconsistent_employment_status,employment_status written as 'EMPLOYED' instead of canonical 'Employed',low,2026-08-24
985,customers,CUST0000731,inconsistent_employment_status,employment_status written as 'EMPLOYED' instead of canonical 'Employed',low,2026-08-24
986,customers,CUST0000753,inconsistent_employment_status,employment_status written as 'Emp.' instead of canonical 'Employed',low,2026-08-24
987,customers,CUST0000770,inconsistent_employment_status,employment_status written as 'employed' instead of canonical 'Employed',low,2026-08-24
988,customers,CUST0000780,inconsistent_employment_status,employment_status written as 'EMPLOYED' instead of canonical 'Employed',low,2026-08-24
989,customers,CUST0000792,inconsistent_employment_status,employment_status written as 'Emp.' instead of canonical 'Employed',low,2026-08-24
990,customers,CUST0000803,inconsistent_employment_status,employment_status written as 'Freelance' instead of canonical 'Self-employed',low,2026-08-24
991,customers,CUST0000838,inconsistent_employment_status,employment_status written as 'FT' instead of canonical 'Employed',low,2026-08-24
992,customers,CUST0000854,inconsistent_employment_status,employment_status written as 'FT' instead of canonical 'Employed',low,2026-08-24
993,customers,CUST0000938,inconsistent_employment_status,employment_status written as 'Ret.' instead of canonical 'Retired',low,2026-08-24
994,customers,CUST0000951,inconsistent_employment_status,employment_status written as 'RETIRED' instead of canonical 'Retired',low,2026-08-24
995,customers,CUST0000982,inconsistent_employment_status,employment_status written as 'Emp.' instead of canonical 'Employed',low,2026-08-24
996,applications,APP0000139,inconsistent_application_status,application_status written as 'REJECTED' instead of canonical 'Rejected',low,2026-08-24
997,applications,APP0000238,inconsistent_application_status,application_status written as 'rejected' instead of canonical 'Rejected',low,2026-08-24
998,applications,APP0000268,inconsistent_application_status,application_status written as 'declined' instead of canonical 'Rejected',low,2026-08-24
999,applications,APP0000294,inconsistent_application_status,application_status written as 'REJECTED' instead of canonical 'Rejected',low,2026-08-24
1000,applications,APP0000371,inconsistent_application_status,application_status written as 'REJECTED' instead of canonical 'Rejected',low,2026-08-24
1001,applications,APP0000433,inconsistent_application_status,application_status written as 'pending' instead of canonical 'Pending',low,2026-08-24
1002,applications,APP0000481,inconsistent_application_status,application_status written as 'DECL' instead of canonical 'Rejected',low,2026-08-24
1003,applications,APP0000583,inconsistent_application_status,application_status written as 'Declined' instead of canonical 'Rejected',low,2026-08-24
1004,applications,APP0000597,inconsistent_application_status,application_status written as 'DECL' instead of canonical 'Rejected',low,2026-08-24
1005,applications,APP0000615,inconsistent_application_status,application_status written as 'In Review' instead of canonical 'Pending',low,2026-08-24
1006,applications,APP0000627,inconsistent_application_status,application_status written as 'declined' instead of canonical 'Rejected',low,2026-08-24
1007,applications,APP0000637,inconsistent_application_status,application_status written as 'APPROVED' instead of canonical 'Approved',low,2026-08-24
1008,applications,APP0000702,inconsistent_application_status,application_status written as 'declined' instead of canonical 'Rejected',low,2026-08-24
1009,applications,APP0000728,inconsistent_application_status,application_status written as 'APPROVED' instead of canonical 'Approved',low,2026-08-24
1010,applications,APP0000754,inconsistent_application_status,application_status written as 'cancelled' instead of canonical 'Withdrawn',low,2026-08-24
1011,applications,APP0000802,inconsistent_application_status,application_status written as 'APPR' instead of canonical 'Approved',low,2026-08-24
1012,applications,APP0000853,inconsistent_application_status,application_status written as 'REJECTED' instead of canonical 'Rejected',low,2026-08-24
1013,applications,APP0000928,inconsistent_application_status,application_status written as 'Appr.' instead of canonical 'Approved',low,2026-08-24
1014,applications,APP0000983,inconsistent_application_status,application_status written as 'APPROVED' instead of canonical 'Approved',low,2026-08-24
1015,applications,APP0000984,inconsistent_application_status,application_status written as 'rejected' instead of canonical 'Rejected',low,2026-08-24
1016,applications,APP0001117,inconsistent_application_status,application_status written as 'REJECTED' instead of canonical 'Rejected',low,2026-08-24
1017,applications,APP0001145,inconsistent_application_status,application_status written as 'declined' instead of canonical 'Rejected',low,2026-08-24
1018,applications,APP0001156,inconsistent_application_status,application_status written as 'Appr.' instead of canonical 'Approved',low,2026-08-24
1019,applications,APP0001185,inconsistent_application_status,application_status written as 'approved' instead of canonical 'Approved',low,2026-08-24
1020,applications,APP0001186,inconsistent_application_status,application_status written as 'APPR' instead of canonical 'Approved',low,2026-08-24
1021,applications,APP0001253,inconsistent_application_status,application_status written as 'DECL' instead of canonical 'Rejected',low,2026-08-24
1022,applications,APP0001299,inconsistent_application_status,application_status written as 'declined' instead of canonical 'Rejected',low,2026-08-24
1023,applications,APP0001413,inconsistent_application_status,application_status written as 'rejected' instead of canonical 'Rejected',low,2026-08-24
1024,applications,APP0001416,inconsistent_application_status,application_status written as 'rejected' instead of canonical 'Rejected',low,2026-08-24
1025,applications,APP0001455,inconsistent_application_status,application_status written as 'approved' instead of canonical 'Approved',low,2026-08-24
1026,payments,PAY0000061,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1027,payments,PAY0000076,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1028,payments,PAY0000102,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1029,payments,PAY0000146,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1030,payments,PAY0000155,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1031,payments,PAY0000178,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1032,payments,PAY0000203,inconsistent_payment_status,payment_status written as 'Part Payment' instead of canonical 'Partial',low,2026-08-24
1033,payments,PAY0000270,inconsistent_payment_status,payment_status written as 'NSF' instead of canonical 'Missed',low,2026-08-24
1034,payments,PAY0000304,inconsistent_payment_status,payment_status written as 'ON-TIME' instead of canonical 'On-time',low,2026-08-24
1035,payments,PAY0000323,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1036,payments,PAY0000333,inconsistent_payment_status,payment_status written as 'On Time' instead of canonical 'On-time',low,2026-08-24
1037,payments,PAY0000352,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1038,payments,PAY0000368,inconsistent_payment_status,payment_status written as 'on time' instead of canonical 'On-time',low,2026-08-24
1039,payments,PAY0000557,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1040,payments,PAY0000607,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1041,payments,PAY0000641,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
1042,payments,PAY0000740,inconsistent_payment_status,payment_status written as 'MISSED' instead of canonical 'Missed',low,2026-08-24
1043,payments,PAY0000765,inconsistent_payment_status,payment_status written as 'OK' instead of canonical 'On-time',low,2026-08-24
