issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
1657,customers,CUST0001469,impossible_age,date_of_birth is set in the future,high,2026-08-24
1658,customers,CUST0001515,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1659,customers,CUST0001780,impossible_age,date_of_birth implies an age over 120 years,high,2026-08-24
1660,customers,CUST0001948,impossible_age,date_of_birth is set in the future,high,2026-08-24
1661,loans,LOAN0000118,negative_loan_amount,loan_amount set to negative value (-25497.13) -- physically invalid,high,2026-08-24
1662,loans,LOAN0000147,negative_loan_amount,loan_amount set to negative value (-15688.73) -- physically invalid,high,2026-08-24
1663,loans,LOAN0000165,negative_loan_amount,loan_amount set to negative value (-42666.68) -- physically invalid,high,2026-08-24
1664,loans,LOAN0000172,negative_loan_amount,loan_amount set to negative value (-18855.22) -- physically invalid,high,2026-08-24
1665,loans,LOAN0000245,negative_loan_amount,loan_amount set to negative value (-8978.14) -- physically invalid,high,2026-08-24
1666,loans,LOAN0000404,negative_loan_amount,loan_amount set to negative value (-27000.42) -- physically invalid,high,2026-08-24
1667,loans,LOAN0000478,negative_loan_amount,loan_amount set to negative value (-7370.79) -- physically invalid,high,2026-08-24
1668,loans,LOAN0000689,negative_loan_amount,loan_amount set to negative value (-32951.3) -- physically invalid,high,2026-08-24
1669,loans,LOAN0000743,negative_loan_amount,loan_amount set to negative value (-16541.84) -- physically invalid,high,2026-08-24
1670,loans,LOAN0000832,negative_loan_amount,loan_amount set to negative value (-1527.83) -- physically invalid,high,2026-08-24
1671,loans,LOAN0001015,negative_loan_amount,loan_amount set to negative value (-57811.76) -- physically invalid,high,2026-08-24
1672,loans,LOAN0001086,negative_loan_amount,loan_amount set to negative value (-19280.08) -- physically invalid,high,2026-08-24
1673,loans,LOAN0000044,negative_interest_rate,interest_rate set to negative value (-8.73) -- physically invalid,high,2026-08-24
1674,loans,LOAN0000070,negative_interest_rate,interest_rate set to negative value (-8.78) -- physically invalid,high,2026-08-24
1675,loans,LOAN0000087,negative_interest_rate,interest_rate set to negative value (-15.17) -- physically invalid,high,2026-08-24
1676,loans,LOAN0000306,negative_interest_rate,interest_rate set to negative value (-15.54) -- physically invalid,high,2026-08-24
1677,loans,LOAN0000339,negative_interest_rate,interest_rate set to negative value (-10.75) -- physically invalid,high,2026-08-24
1678,loans,LOAN0000340,negative_interest_rate,interest_rate set to negative value (-13.49) -- physically invalid,high,2026-08-24
1679,loans,LOAN0000583,negative_interest_rate,interest_rate set to negative value (-11.22) -- physically invalid,high,2026-08-24
1680,loans,LOAN0000732,negative_interest_rate,interest_rate set to negative value (-6.62) -- physically invalid,high,2026-08-24
1681,loans,LOAN0000934,negative_interest_rate,interest_rate set to negative value (-7.36) -- physically invalid,high,2026-08-24
1682,loans,LOAN0001010,negative_interest_rate,interest_rate set to negative value (-7.74) -- physically invalid,high,2026-08-24
1683,loans,LOAN0001082,negative_interest_rate,interest_rate set to negative value (-8.44) -- physically invalid,high,2026-08-24
1684,loans,LOAN0001149,negative_interest_rate,interest_rate set to negative value (-9.86) -- physically invalid,high,2026-08-24
1685,payments,PAY0000027,negative_amount_paid,amount_paid set to negative value (-548.35) -- physically invalid,high,2026-08-24
1686,payments,PAY0000268,negative_amount_paid,amount_paid set to negative value (-464.81) -- physically invalid,high,2026-08-24
1687,payments,PAY0000320,negative_amount_paid,amount_paid set to negative value (-286.2) -- physically invalid,high,2026-08-24
1688,payments,PAY0000337,negative_amount_paid,amount_paid set to negative value (-4.42) -- physically invalid,high,2026-08-24
1689,payments,PAY0000417,negative_amount_paid,amount_paid set to negative value (-253.05) -- physically invalid,high,2026-08-24
1690,payments,PAY0000525,negative_amount_paid,amount_paid set to negative value (-1311.26) -- physically invalid,high,2026-08-24
1691,payments,PAY0000528,negative_amount_paid,amount_paid set to negative value (-974.12) -- physically invalid,high,2026-08-24
1692,payments,PAY0000636,negative_amount_paid,amount_paid set to negative value (-304.51) -- physically invalid,high,2026-08-24
1693,payments,PAY0000645,negative_amount_paid,amount_paid set to negative value (-190.83) -- physically invalid,high,2026-08-24
1694,payments,PAY0000823,negative_amount_paid,amount_paid set to negative value (-530.8672630156846) -- physically invalid,high,2026-08-24
1695,payments,PAY0000925,negative_amount_paid,amount_paid set to negative value (-58.75) -- physically invalid,high,2026-08-24
1696,payments,PAY0001053,negative_amount_paid,amount_paid set to negative value (-452.86) -- physically invalid,high,2026-08-24
1697,payments,PAY0001064,negative_amount_paid,amount_paid set to negative value (-283.79) -- physically invalid,high,2026-08-24
1698,payments,PAY0001195,negative_amount_paid,amount_paid set to negative value (-962.463414129963) -- physically invalid,high,2026-08-24
1699,payments,PAY0001329,negative_amount_paid,amount_paid set to negative value (-520.77) -- physically invalid,high,2026-08-24
1700,payments,PAY0001390,negative_amount_paid,amount_paid set to negative value (-71.77) -- physically invalid,high,2026-08-24
1701,payments,PAY0001462,negative_amount_paid,amount_paid set to negative value (-286.2) -- physically invalid,high,2026-08-24
1702,payments,PAY0001498,negative_amount_paid,amount_paid set to negative value (-545.27) -- physically invalid,high,2026-08-24
1703,payments,PAY0001533,negative_amount_paid,amount_paid set to negative value (-763.83) -- physically invalid,high,2026-08-24
1704,payments,PAY0001552,negative_amount_paid,amount_paid set to negative value (-214.77) -- physically invalid,high,2026-08-24
1705,payments,PAY0001664,negative_amount_paid,amount_paid set to negative value (-141.5) -- physically invalid,high,2026-08-24
1706,payments,PAY0001666,negative_amount_paid,amount_paid set to negative value (-254.82414873631507) -- physically invalid,high,2026-08-24
1707,payments,PAY0001788,negative_amount_paid,amount_paid set to negative value (-3630.5) -- physically invalid,high,2026-08-24
1708,payments,PAY0002000,negative_amount_paid,amount_paid set to negative value (-125.52) -- physically invalid,high,2026-08-24
1709,payments,PAY0002037,negative_amount_paid,amount_paid set to negative value (-319.07) -- physically invalid,high,2026-08-24
1710,payments,PAY0002060,negative_amount_paid,amount_paid set to negative value (-274.94) -- physically invalid,high,2026-08-24
1711,payments,PAY0002217,negative_amount_paid,amount_paid set to negative value (-126.98) -- physically invalid,high,2026-08-24
1712,payments,PAY0002222,negative_amount_paid,amount_paid set to negative value (-44.06) -- physically invalid,high,2026-08-24
1713,payments,PAY0002240,negative_amount_paid,amount_paid set to negative value (-49.69) -- physically invalid,high,2026-08-24
1714,payments,PAY0002318,negative_amount_paid,amount_paid set to negative value (-475.96) -- physically invalid,high,2026-08-24
1715,payments,PAY0002334,negative_amount_paid,amount_paid set to negative value (-51.21) -- physically invalid,high,2026-08-24
1716,payments,PAY0002460,negative_amount_paid,amount_paid set to negative value (-527.76) -- physically invalid,high,2026-08-24
1717,payments,PAY0002493,negative_amount_paid,amount_paid set to negative value (-436.6) -- physically invalid,high,2026-08-24
1718,payments,PAY0002525,negative_amount_paid,amount_paid set to negative value (-1796.47) -- physically invalid,high,2026-08-24
1719,payments,PAY0002980,negative_amount_paid,amount_paid set to negative value (-902.21) -- physically invalid,high,2026-08-24
1720,payments,PAY0003090,negative_amount_paid,amount_paid set to negative value (-49.36) -- physically invalid,high,2026-08-24
1721,payments,PAY0003129,negative_amount_paid,amount_paid set to negative value (-554.72) -- physically invalid,high,2026-08-24
1722,payments,PAY0003274,negative_amount_paid,amount_paid set to negative value (-523.02) -- physically invalid,high,2026-08-24
1723,payments,PAY0003285,negative_amount_paid,amount_paid set to negative value (-1035.63) -- physically invalid,high,2026-08-24
1724,payments,PAY0003363,negative_amount_paid,amount_paid set to negative value (-129.99) -- physically invalid,high,2026-08-24
1725,payments,PAY0003656,negative_amount_paid,amount_paid set to negative value (-786.63) -- physically invalid,high,2026-08-24
1726,payments,PAY0003665,negative_amount_paid,amount_paid set to negative value (-35.38) -- physically invalid,high,2026-08-24
1727,payments,PAY0003699,negative_amount_paid,amount_paid set to negative value (-412.74) -- physically invalid,high,2026-08-24
1728,payments,PAY0003757,negative_amount_paid,amount_paid set to negative value (-141.5) -- physically invalid,high,2026-08-24
1729,payments,PAY0003830,negative_amount_paid,amount_paid set to negative value (-1020.24) -- physically invalid,high,2026-08-24
1730,payments,PAY0003970,negative_amount_paid,amount_paid set to negative value (-804.65) -- physically invalid,high,2026-08-24
1731,payments,PAY0003977,negative_amount_paid,amount_paid set to negative value (-157.74) -- physically invalid,high,2026-08-24
1732,payments,PAY0004083,negative_amount_paid,amount_paid set to negative value (-316.04937394539616) -- physically invalid,high,2026-08-24
1733,payments,PAY0004375,negative_amount_paid,amount_paid set to negative value (-200.58) -- physically invalid,high,2026-08-24
1734,payments,PAY0004390,negative_amount_paid,amount_paid set to negative value (-289.41) -- physically invalid,high,2026-08-24
1735,payments,PAY0004412,negative_amount_paid,amount_paid set to negative value (-1779.77) -- physically invalid,high,2026-08-24
1736,payments,PAY0004423,negative_amount_paid,amount_paid set to negative value (-12.01) -- physically invalid,high,2026-08-24
1737,payments,PAY0004658,negative_amount_paid,amount_paid set to negative value (-259.33) -- physically invalid,high,2026-08-24
1738,payments,PAY0004724,negative_amount_paid,amount_paid set to negative value (-587.26) -- physically invalid,high,2026-08-24
1739,payments,PAY0004732,negative_amount_paid,amount_paid set to negative value (-319.77) -- physically invalid,high,2026-08-24
1740,payments,PAY0004891,negative_amount_paid,amount_paid set to negative value (-570.11) -- physically invalid,high,2026-08-24
1741,payments,PAY0004948,negative_amount_paid,amount_paid set to negative value (-51.21) -- physically invalid,high,2026-08-24
1742,payments,PAY0005124,negative_amount_paid,amount_paid set to negative value (-2089.11) -- physically invalid,high,2026-08-24
1743,payments,PAY0005159,negative_amount_paid,amount_paid set to negative value (-328.54) -- physically invalid,high,2026-08-24
1744,payments,PAY0005298,negative_amount_paid,amount_paid set to negative value (-2228.63) -- physically invalid,high,2026-08-24
1745,payments,PAY0005315,negative_amount_paid,amount_paid set to negative value (-520.23) -- physically invalid,high,2026-08-24
1746,payments,PAY0005428,negative_amount_paid,amount_paid set to negative value (-304.51) -- physically invalid,high,2026-08-24
1747,payments,PAY0005509,negative_amount_paid,amount_paid set to negative value (-878.61) -- physically invalid,high,2026-08-24
1748,payments,PAY0005661,negative_amount_paid,amount_paid set to negative value (-876.0217548404967) -- physically invalid,high,2026-08-24
1749,payments,PAY0006068,negative_amount_paid,amount_paid set to negative value (-742.87) -- physically invalid,high,2026-08-24
1750,payments,PAY0006341,negative_amount_paid,amount_paid set to negative value (-1311.43) -- physically invalid,high,2026-08-24
1751,payments,PAY0006641,negative_amount_paid,amount_paid set to negative value (-56.87) -- physically invalid,high,2026-08-24
1752,payments,PAY0006742,negative_amount_paid,amount_paid set to negative value (-342.38) -- physically invalid,high,2026-08-24
1753,payments,PAY0006756,negative_amount_paid,amount_paid set to negative value (-91.84) -- physically invalid,high,2026-08-24
1754,payments,PAY0006846,negative_amount_paid,amount_paid set to negative value (-1588.54) -- physically invalid,high,2026-08-24
1755,payments,PAY0006905,negative_amount_paid,amount_paid set to negative value (-234.28) -- physically invalid,high,2026-08-24
1756,payments,PAY0006977,negative_amount_paid,amount_paid set to negative value (-738.29) -- physically invalid,high,2026-08-24
1757,payments,PAY0007025,negative_amount_paid,amount_paid set to negative value (-654.3) -- physically invalid,high,2026-08-24
1758,payments,PAY0007396,negative_amount_paid,amount_paid set to negative value (-1493.55) -- physically invalid,high,2026-08-24
1759,payments,PAY0007626,negative_amount_paid,amount_paid set to negative value (-517.73) -- physically invalid,high,2026-08-24
1760,payments,PAY0007816,negative_amount_paid,amount_paid set to negative value (-326.99) -- physically invalid,high,2026-08-24
1761,payments,PAY0007841,negative_amount_paid,amount_paid set to negative value (-25.51) -- physically invalid,high,2026-08-24
1762,payments,PAY0008137,negative_amount_paid,amount_paid set to negative value (-1987.06) -- physically invalid,high,2026-08-24
1763,payments,PAY0008151,negative_amount_paid,amount_paid set to negative value (-160.03) -- physically invalid,high,2026-08-24
1764,payments,PAY0008318,negative_amount_paid,amount_paid set to negative value (-1563.45) -- physically invalid,high,2026-08-24
1765,payments,PAY0008638,negative_amount_paid,amount_paid set to negative value (-497.83) -- physically invalid,high,2026-08-24
